ANNOSCOLASTICO, CODICESCUOLA, CODICEEDIFICIO, SCUOLABUS, TRASPORTIPUBBLICIURBANI, TRASPORTIPUBBLICIINTERURBANI, TRASPORTIFERROVIARI, MEZZIPRIVATI, TRASPORTODISABILI, ALTRO
201516,RCMM86502N,0800020709,NO,NO,NO,NO,NO,NO,Non Comunicato
201516,RCMM86601C,0800880590,SI,SI,SI,NO,SI,NO,Non Comunicato
201516,RCMM867018,0800630620,NO,NO,NO,NO,NO,NO,Non Comunicato
201516,RCMM868014,0800630593,NO,NO,NO,NO,NO,NO,Non Comunicato
201516,RCMM868014,0800630594,NO,NO,NO,NO,NO,NO,Non Comunicato
201516,RCMM86901X,0800630616,NO,NO,NO,NO,NO,NO,Non Comunicato
201516,RCMM87101X,0800630602,NO,NO,NO,NO,NO,NO,Non Comunicato
201516,RCMM87301G,0800630619,NO,NO,NO,NO,NO,NO,Non Comunicato
201516,RCMM87401B,0800930714,NO,NO,NO,NO,NO,NO,Non Comunicato
201516,RCMM87402C,0800930715,NO,NO,NO,NO,NO,NO,Non Comunicato
201516,RCMM876013,0800920574,NO,NO,NO,NO,NO,NO,Non Comunicato
201516,RCMM876024,0800100632,NO,NO,NO,NO,NO,NO,Non Comunicato
201516,RCPC001014,0800500721,NO,NO,NO,NO,NO,NO,Non Comunicato
201516,RCPC01000T,0800631016,NO,NO,NO,NO,NO,NO,Non Comunicato
201516,RCPC023011,0800281126,NO,NO,NO,NO,NO,NO,Non Comunicato
201516,RCPC02901X,0800430722,NO,NO,NO,NO,NO,NO,Non Comunicato
201516,RCPC050008,0800630724,NO,NO,NO,NO,NO,NO,Non Comunicato
201516,RCPC050008,0800630725,NO,NO,NO,NO,NO,NO,Non Comunicato
201516,RCPC050008,0800630726,NO,NO,NO,NO,NO,NO,Non Comunicato
201516,RCPM010002,0800570728,NO,NO,NO,NO,NO,NO,Non Comunicato
201516,RCPM02000L,0800430430,NO,NO,NO,NO,NO,NO,Non Comunicato
201516,RCPM036017,0800961007,NO,NO,NO,NO,NO,NO,Non Comunicato
201516,RCPM04000T,0800630939,NO,NO,NO,NO,NO,NO,Non Comunicato
201516,RCPM05000C,0800610175,NO,NO,NO,NO,NO,NO,Non Comunicato
201516,RCPM05001D,0800270084,NO,NO,NO,NO,NO,NO,Non Comunicato
201516,RCPS010001,0800630729,NO,NO,NO,NO,NO,NO,Non Comunicato
201516,RCPS016011,0800130345,NO,NO,NO,NO,NO,NO,Non Comunicato
201516,RCPS01701R,0800071130,NO,NO,NO,NO,NO,NO,Non Comunicato
201516,RCPS01901C,0800570737,NO,NO,NO,NO,NO,NO,Non Comunicato
201516,RCPS030006,0800630731,NO,NO,NO,NO,NO,NO,Non Comunicato
201516,RCPS04000R,0800430732,NO,NO,NO,NO,NO,NO,Non Comunicato
201516,RCPS060002,0800281025,NO,NO,NO,NO,NO,NO,Non Comunicato
201516,RCRA026026,0800630742,NO,NO,NO,NO,NO,NO,Non Comunicato
201516,RCRC026025,0800631049,NO,NO,NO,NO,NO,NO,Non Comunicato
201516,RCRC026025,0800631051,NO,NO,NO,NO,NO,NO,Non Comunicato
201516,RCRH080001,0800430929,NO,NO,NO,NO,NO,NO,Non Comunicato
201516,RCRI010006,0800881040,NO,NO,NO,NO,NO,NO,Non Comunicato
201516,RCRI010017,0800431039,NO,NO,NO,NO,NO,NO,Non Comunicato
201516,RCRI017012,0800960940,NO,NO,NO,NO,NO,NO,Non Comunicato
201516,RCRI02601R,0800630936,NO,NO,NO,NO,NO,NO,Non Comunicato
201516,RCSL01301A,0800571028,NO,NO,NO,NO,NO,NO,Non Comunicato
201516,RCSL029021,0800430747,NO,NO,NO,NO,NO,NO,Non Comunicato
201516,RCSL029021,0800431078,NO,NO,NO,NO,NO,NO,Non Comunicato
201516,RCSL029021,0800431079,NO,NO,NO,NO,NO,NO,Non Comunicato
201516,RCSL030003,0800630603,NO,NO,NO,NO,NO,NO,Non Comunicato
201516,RCSL03050C,0800630748,NO,NO,NO,NO,NO,NO,Non Comunicato
201516,RCTD001013,0800500763,NO,NO,NO,NO,NO,NO,Non Comunicato
201516,RCTD01101N,0800521163,NO,NO,NO,NO,NO,NO,Non Comunicato
201516,RCTD036012,0800961132,NO,NO,NO,NO,NO,NO,Non Comunicato
201516,RCTD050007,0800630756,NO,NO,NO,NO,NO,NO,Non Comunicato
201516,RCTD050007,0800631076,NO,NO,NO,NO,NO,NO,Non Comunicato
201516,RCTD09000N,0800631056,NO,SI,NO,NO,SI,NO,Non Comunicato
201516,RCTF01101X,0800671249,NO,NO,NO,NO,NO,NO,Non Comunicato
201516,RCTF030008,0800610766,NO,NO,NO,NO,NO,NO,Non Comunicato
201516,RCTF05000D,0800630765,NO,NO,NO,NO,NO,NO,Non Comunicato
201516,RCTF05000D,0800630774,NO,NO,NO,NO,NO,NO,Non Comunicato
201516,RCTL03401R,0800631071,NO,NO,NO,NO,NO,NO,Non Comunicato
201516,RCTL03401R,0800631114,NO,NO,NO,NO,NO,NO,Non Comunicato
201516,RCTN01101G,0800450777,NO,NO,NO,NO,NO,NO,Non Comunicato
201516,RCVC010005,0800631016,NO,NO,NO,NO,NO,NO,Non Comunicato
201516,RCVC03000A,0800430929,NO,NO,NO,NO,NO,NO,Non Comunicato
201516,REAA811019,0350320035,SI,SI,NO,NO,SI,SI,Non Comunicato
201516,REAA81102A,0350320034,SI,SI,NO,NO,SI,SI,Non Comunicato
201516,REAA813011,0350340028,NO,NO,NO,NO,SI,NO,Non Comunicato
201516,REAA81401R,0350330006,NO,SI,SI,NO,SI,SI,Non Comunicato
201516,REAA81401R,0350330356,NO,SI,SI,NO,SI,NO,Non Comunicato
201516,REAA81402T,0350330010,NO,SI,NO,NO,SI,NO,Non Comunicato
201516,REAA81403V,0350330367,NO,NO,SI,NO,SI,NO,Non Comunicato
201516,REAA81501L,0350410044,SI,SI,SI,NO,SI,SI,Non Comunicato
201516,REAA81502N,0350410045,SI,SI,SI,NO,SI,SI,Non Comunicato
201516,REAA81503P,0350410148,SI,SI,SI,NO,SI,SI,Non Comunicato
201516,REAA81601C,0350190012,SI,NO,SI,NO,SI,SI,Non Comunicato
201516,REAA81602D,0350250094,SI,NO,NO,NO,SI,SI,Non Comunicato
201516,REAA81603E,0350070014,SI,NO,SI,NO,SI,SI,Non Comunicato
201516,REAA81604G,0350310047,NO,NO,NO,NO,NO,NO,Non Comunicato
201516,REAA81606N,0350420046,SI,SI,SI,NO,SI,SI,Non Comunicato
201516,REAA818014,0350020003,SI,NO,NO,NO,NO,NO,Non Comunicato
201516,REAA81901X,0350030023,SI,NO,NO,NO,SI,NO,Non Comunicato
201516,REAA819043,0350030113,SI,NO,NO,NO,SI,NO,Non Comunicato
201516,REAA819054,0350440791,SI,NO,NO,NO,SI,SI,Non Comunicato
201516,REAA82101X,0350180184,SI,NO,SI,NO,SI,SI,Non Comunicato
201516,REAA821021,0350380043,SI,NO,SI,SI,SI,SI,SI
201516,REAA826013,0350110015,SI,NO,SI,NO,SI,SI,Non Comunicato
201516,REAA826046,0350130103,SI,NO,NO,NO,SI,SI,Non Comunicato
201516,REAA826057,0350130017,SI,SI,NO,NO,SI,SI,Non Comunicato
201516,REAA82901E,0350210031,SI,NO,NO,NO,SI,SI,Non Comunicato
201516,REAA82902G,0350350031,NO,NO,NO,NO,SI,NO,Non Comunicato
201516,REAA83101E,0350280037,SI,NO,NO,NO,SI,SI,Non Comunicato
201516,REAA83201A,0350260002,SI,NO,NO,NO,SI,NO,Non Comunicato
201516,REAA83202B,0350260144,SI,NO,NO,NO,SI,NO,Non Comunicato
201516,REAA83204D,0350260001,SI,NO,NO,NO,SI,NO,Non Comunicato
201516,REAA833016,0350120228,SI,NO,NO,NO,SI,SI,Non Comunicato
201516,REAA833027,0350120107,SI,NO,NO,NO,SI,SI,Non Comunicato
201516,REAA833038,0350120108,SI,NO,NO,NO,SI,SI,Non Comunicato
201516,REAA834023,0350330005,SI,SI,SI,NO,SI,NO,Non Comunicato
201516,REAA834034,0350330068,NO,NO,NO,NO,NO,NO,Non Comunicato
201516,REAA83501T,0350270036,SI,NO,NO,NO,SI,NO,Non Comunicato
201516,REAA83502V,0350040001,SI,NO,NO,NO,SI,NO,Non Comunicato
201516,REAA83601N,0350360254,SI,NO,NO,NO,SI,SI,Non Comunicato
201516,REAA83602P,0350360038,SI,SI,SI,SI,SI,SI,Non Comunicato
201516,REAA83603Q,0350360255,SI,SI,NO,NO,SI,SI,Non Comunicato
201516,REAA83701D,0350140001,NO,NO,NO,NO,NO,NO,Non Comunicato
201516,REAA83702E,0350140003,NO,NO,NO,NO,NO,NO,Non Comunicato
201516,REAA83703G,0350140002,NO,NO,NO,NO,NO,NO,Non Comunicato
201516,REAA838019,0350230001,SI,NO,SI,NO,SI,SI,Non Comunicato
201516,REAA83802A,0350230033,SI,SI,SI,NO,SI,SI,Non Comunicato
201516,REAA839037,0350160026,SI,NO,SI,NO,SI,SI,Non Comunicato
201516,REAA839048,0350160027,NO,NO,NO,NO,NO,NO,Non Comunicato
201516,REAA840019,0350330011,NO,SI,SI,NO,SI,NO,Non Comunicato
201516,REAA841015,0350330064,SI,SI,SI,NO,SI,NO,Non Comunicato
201516,REAA842011,0350450048,SI,NO,NO,NO,SI,NO,Non Comunicato
201516,REAA842022,0350450199,SI,NO,NO,NO,NO,SI,Non Comunicato
201516,REAA84301R,0350010213,SI,SI,NO,NO,SI,SI,Non Comunicato
201516,REAA84401L,0350300252,NO,NO,SI,NO,SI,NO,Non Comunicato
201516,REAA84501C,0350330004,SI,SI,SI,NO,SI,NO,Non Comunicato
201516,REAA84502D,0350330366,NO,SI,SI,NO,SI,NO,Non Comunicato
201516,REAA846018,0350330001,SI,SI,SI,NO,SI,SI,Non Comunicato
201516,REAA84801X,0350330008,SI,SI,SI,NO,SI,NO,Non Comunicato
201516,REAA848021,0350330009,NO,SI,SI,NO,SI,NO,Non Comunicato
201516,REAA84901Q,0350330007,SI,SI,SI,NO,SI,NO,Non Comunicato
201516,REAA85101Q,0350370124,SI,NO,NO,NO,SI,SI,SI
201516,REAA85101Q,0350370254,SI,NO,NO,NO,SI,SI,SI
201516,REAA85101Q,0350370256,NO,NO,NO,NO,SI,SI,Non Comunicato
201516,REAA85201G,0350200029,SI,NO,NO,NO,SI,SI,Non Comunicato
201516,REAA85202L,0350200001,SI,NO,NO,NO,SI,SI,SI
201516,REAA854017,0350400171,SI,SI,NO,NO,SI,SI,Non Comunicato
201516,REAA855013,0350400170,SI,NO,NO,NO,SI,SI,Non Comunicato
201516,RECT70000V,0350330211,SI,SI,SI,NO,SI,NO,Non Comunicato
201516,RECT70100P,0350170235,SI,NO,SI,SI,SI,SI,Non Comunicato
201516,RECT70200E,0350200238,SI,NO,SI,NO,SI,NO,SI
201516,RECT70300A,0350260142,SI,NO,SI,SI,SI,NO,Non Comunicato
201516,RECT704006,0350400169,NO,SI,SI,NO,SI,NO,Non Comunicato
201516,REEE03800E,0350200125,SI,NO,NO,NO,SI,NO,Non Comunicato
201516,REEE03801G,0350200125,SI,NO,NO,NO,SI,NO,Non Comunicato
201516,REEE81001P,0350330062,SI,SI,NO,NO,SI,NO,Non Comunicato
201516,REEE81001P,0350330358,NO,SI,NO,NO,SI,NO,Non Comunicato
201516,REEE81002Q,0350330050,SI,SI,SI,NO,SI,NO,Non Comunicato
201516,REEE81002Q,0350330359,NO,NO,SI,NO,SI,NO,Non Comunicato
201516,REEE81004T,0350330051,SI,SI,NO,NO,SI,NO,Non Comunicato
201516,REEE81101E,0350320146,SI,NO,SI,NO,SI,SI,Non Comunicato
201516,REEE81101E,0350320270,SI,SI,NO,NO,SI,SI,Non Comunicato
201516,REEE81201A,0350240137,SI,NO,SI,NO,SI,NO,Non Comunicato
201516,REEE81202B,0350240138,SI,NO,SI,NO,SI,NO,Non Comunicato
201516,REEE81204D,0350240135,SI,NO,SI,NO,SI,SI,Non Comunicato
201516,REEE81204D,0350240136,SI,NO,SI,NO,SI,SI,Non Comunicato
201516,REEE813016,0350090131,SI,NO,SI,NO,SI,SI,Non Comunicato
201516,REEE813027,0350340128,NO,NO,NO,NO,SI,NO,SI
201516,REEE814012,0350330073,SI,SI,SI,NO,SI,NO,Non Comunicato
201516,REEE814023,0350330074,NO,NO,NO,NO,SI,NO,Non Comunicato
201516,REEE814034,0350330086,SI,SI,SI,NO,SI,NO,Non Comunicato
201516,REEE81501T,0350410185,SI,SI,SI,NO,SI,SI,Non Comunicato
201516,REEE81502V,0350410186,SI,SI,SI,NO,SI,NO,Non Comunicato
201516,REEE81503X,0350410187,SI,SI,SI,NO,SI,SI,Non Comunicato
201516,REEE81503X,0350410188,SI,SI,SI,NO,SI,SI,Non Comunicato
201516,REEE815041,0350410045,SI,SI,SI,NO,SI,SI,Non Comunicato
201516,REEE81601N,0350070014,SI,NO,SI,NO,SI,SI,Non Comunicato
201516,REEE81602P,0350190012,SI,NO,SI,NO,SI,SI,Non Comunicato
201516,REEE81603Q,0350250013,SI,NO,NO,NO,SI,SI,Non Comunicato
201516,REEE81604R,0350310223,NO,NO,NO,NO,NO,NO,Non Comunicato
201516,REEE81606V,0350420190,SI,SI,SI,NO,SI,SI,Non Comunicato
201516,REEE818019,0350020215,SI,NO,NO,NO,NO,NO,Non Comunicato
201516,REEE819015,0350030112,SI,NO,SI,NO,SI,NO,Non Comunicato
201516,REEE819015,0350030788,SI,NO,NO,NO,SI,NO,Non Comunicato
201516,REEE819026,0350030113,SI,NO,NO,NO,SI,NO,Non Comunicato
201516,REEE819037,0350440174,SI,NO,NO,NO,SI,SI,Non Comunicato
201516,REEE819048,0350440218,SI,NO,NO,NO,SI,SI,Non Comunicato
201516,REEE819059,0350440176,SI,NO,NO,NO,SI,SI,Non Comunicato
201516,REEE820019,0350150098,SI,NO,NO,NO,NO,NO,Non Comunicato
201516,REEE821015,0350380182,SI,NO,SI,SI,SI,SI,Non Comunicato
201516,REEE821026,0350180183,SI,NO,SI,SI,SI,SI,Non Comunicato
201516,REEE821037,0350180042,SI,NO,SI,NO,SI,SI,Non Comunicato
201516,REEE822011,0350170118,SI,NO,SI,SI,SI,SI,Non Comunicato
201516,REEE822022,0350170117,SI,NO,SI,SI,SI,SI,Non Comunicato
201516,REEE82301R,0350100241,SI,NO,NO,NO,SI,NO,Non Comunicato
201516,REEE82301R,0350100260,SI,NO,NO,NO,SI,NO,Non Comunicato
201516,REEE82302T,0350220178,SI,NO,SI,NO,SI,SI,Non Comunicato
201516,REEE82302T,0350220179,SI,NO,SI,NO,SI,SI,Non Comunicato
201516,REEE82303V,0350220180,SI,NO,SI,NO,SI,SI,Non Comunicato
201516,REEE82401L,0350330058,SI,SI,SI,NO,SI,NO,Non Comunicato
201516,REEE82402N,0350330059,NO,SI,SI,NO,SI,NO,Non Comunicato
201516,REEE82403P,0350330364,SI,SI,NO,NO,SI,NO,Non Comunicato
201516,REEE82405R,0350330057,SI,SI,NO,NO,SI,NO,Non Comunicato
201516,REEE82406T,0350330368,NO,SI,SI,NO,SI,NO,Non Comunicato
201516,REEE826018,0350110100,SI,NO,SI,NO,SI,SI,Non Comunicato
201516,REEE826029,0350110101,NO,NO,NO,NO,NO,NO,Non Comunicato
201516,REEE82604B,0350130102,SI,NO,NO,NO,SI,SI,Non Comunicato
201516,REEE82606D,0350130017,SI,SI,NO,NO,SI,SI,Non Comunicato
201516,REEE827014,0350080095,SI,NO,NO,NO,NO,NO,Non Comunicato
201516,REEE827025,0350080096,SI,NO,NO,NO,NO,NO,Non Comunicato
201516,REEE827025,0350080789,SI,NO,NO,NO,SI,NO,Non Comunicato
201516,REEE82801X,0350290155,NO,NO,NO,NO,NO,NO,Non Comunicato
201516,REEE828021,0350060157,SI,NO,SI,SI,SI,SI,Non Comunicato
201516,REEE82901Q,0350210239,SI,NO,NO,NO,SI,SI,Non Comunicato
201516,REEE82902R,0350350300,NO,NO,NO,NO,SI,NO,Non Comunicato
201516,REEE82902R,0350350301,NO,NO,NO,NO,SI,NO,Non Comunicato
201516,REEE83001X,0350390177,SI,SI,NO,NO,SI,SI,SI
201516,REEE830021,0350390178,SI,SI,NO,NO,SI,SI,SI
201516,REEE830032,0350390181,SI,NO,NO,NO,SI,SI,SI
201516,REEE83101Q,0350280153,SI,NO,NO,NO,SI,SI,Non Comunicato
201516,REEE83102R,0350280154,SI,NO,NO,NO,SI,SI,Non Comunicato
201516,REEE83201G,0350260142,SI,NO,SI,SI,SI,NO,Non Comunicato
201516,REEE83203N,0350260145,SI,NO,NO,NO,SI,NO,Non Comunicato
201516,REEE83301B,0350120104,SI,NO,SI,SI,SI,SI,Non Comunicato
201516,REEE83302C,0350120105,SI,NO,NO,NO,SI,SI,Non Comunicato
201516,REEE83303D,0350120106,SI,NO,SI,NO,SI,SI,Non Comunicato
201516,REEE834017,0350330005,SI,SI,SI,NO,SI,NO,Non Comunicato
201516,REEE834028,0350330068,NO,NO,NO,NO,NO,NO,Non Comunicato
201516,REEE834028,0350330362,SI,SI,SI,NO,SI,NO,Non Comunicato
201516,REEE834039,0350330069,NO,SI,SI,NO,SI,NO,Non Comunicato
201516,REEE835013,0350270148,SI,SI,NO,NO,SI,SI,Non Comunicato
201516,REEE835035,0350040151,SI,NO,NO,NO,SI,NO,Non Comunicato
201516,REEE83601V,0350360038,SI,SI,SI,SI,SI,SI,Non Comunicato
201516,REEE83602X,0350360163,SI,NO,NO,NO,SI,NO,Non Comunicato
201516,REEE836031,0350360164,SI,NO,NO,NO,SI,SI,Non Comunicato
201516,REEE836042,0350360256,SI,NO,NO,NO,SI,SI,Non Comunicato
201516,REEE83701P,0350140109,NO,NO,NO,NO,NO,NO,Non Comunicato
201516,REEE83702Q,0350140110,NO,NO,NO,NO,NO,NO,Non Comunicato
201516,REEE83703R,0350140003,NO,NO,NO,NO,NO,NO,Non Comunicato
201516,REEE83801E,0350230133,SI,SI,SI,SI,SI,SI,Non Comunicato
201516,REEE83802G,0350230134,SI,SI,SI,NO,SI,SI,Non Comunicato
201516,REEE83803L,0350050221,SI,SI,SI,SI,SI,SI,Non Comunicato
201516,REEE83904D,0350160233,NO,NO,NO,NO,NO,NO,Non Comunicato
201516,REEE83905E,0350160114,NO,NO,NO,NO,NO,NO,Non Comunicato
201516,REEE83906G,0350160115,NO,NO,NO,NO,NO,NO,Non Comunicato
201516,REEE84001E,0350330082,SI,SI,SI,NO,SI,NO,Non Comunicato
201516,REEE84002G,0350330083,SI,SI,SI,NO,SI,NO,Non Comunicato
201516,REEE84002G,0350330360,NO,NO,NO,NO,SI,NO,Non Comunicato
201516,REEE84004N,0350330085,NO,SI,SI,NO,SI,NO,Non Comunicato
201516,REEE84005P,0350330087,SI,SI,SI,NO,SI,NO,Non Comunicato
201516,REEE84101A,0350330065,SI,SI,SI,NO,SI,NO,Non Comunicato
201516,REEE84102B,0350330064,SI,SI,SI,NO,SI,NO,Non Comunicato
201516,REEE842016,0350450198,SI,SI,NO,NO,SI,SI,Non Comunicato
201516,REEE842027,0350450048,SI,NO,NO,NO,SI,NO,Non Comunicato
201516,REEE842038,0350450199,SI,NO,NO,NO,NO,SI,Non Comunicato
201516,REEE843012,0350010196,SI,SI,SI,NO,SI,SI,Non Comunicato
201516,REEE843023,0350010214,SI,NO,SI,NO,SI,SI,Non Comunicato
201516,REEE84401T,0350430250,SI,SI,NO,NO,SI,SI,Non Comunicato
201516,REEE84402V,0350430194,SI,NO,NO,NO,SI,SI,Non Comunicato
201516,REEE84403X,0350300250,SI,NO,SI,NO,SI,NO,Non Comunicato
201516,REEE84403X,0350300254,SI,NO,SI,NO,SI,NO,Non Comunicato
201516,REEE844041,0350300251,SI,SI,NO,NO,SI,NO,Non Comunicato
201516,REEE844052,0350300160,SI,NO,SI,NO,SI,NO,Non Comunicato
201516,REEE84501N,0350330004,SI,SI,SI,NO,SI,NO,Non Comunicato
201516,REEE84502P,0350330056,SI,SI,SI,NO,SI,NO,Non Comunicato
201516,REEE84503Q,0350330084,SI,SI,SI,NO,SI,NO,Non Comunicato
201516,REEE84601D,0350330063,SI,SI,NO,SI,NO,NO,Non Comunicato
201516,REEE84602E,0350330209,SI,SI,NO,NO,SI,NO,Non Comunicato
201516,REEE84602E,0350330355,NO,SI,SI,NO,SI,NO,Non Comunicato
201516,REEE84603G,0350330001,SI,SI,SI,NO,SI,SI,Non Comunicato
201516,REEE847019,0350330203,NO,SI,SI,NO,SI,NO,Non Comunicato
201516,REEE84702A,0350330091,SI,SI,SI,NO,SI,NO,Non Comunicato
201516,REEE84703B,0350330055,SI,SI,NO,NO,SI,NO,Non Comunicato
201516,REEE84704C,0350330090,SI,SI,NO,NO,SI,NO,Non Comunicato
201516,REEE84704C,0350330354,NO,SI,NO,NO,SI,NO,Non Comunicato
201516,REEE848015,0350330088,SI,SI,SI,NO,SI,NO,Non Comunicato
201516,REEE848026,0350330092,NO,SI,SI,NO,SI,NO,Non Comunicato
201516,REEE848037,0350330076,SI,SI,SI,NO,SI,NO,Non Comunicato
201516,REEE848048,0350330077,SI,SI,SI,NO,SI,NO,Non Comunicato
201516,REEE848059,0350330089,NO,SI,NO,NO,SI,NO,Non Comunicato
201516,REEE849011,0350330007,SI,SI,SI,NO,SI,NO,Non Comunicato
201516,REEE849022,0350330079,SI,SI,NO,NO,SI,NO,Non Comunicato
201516,REEE850015,0350330072,SI,SI,SI,NO,SI,NO,Non Comunicato
201516,REEE850026,0350330075,SI,SI,SI,NO,SI,NO,Non Comunicato
201516,REEE850037,0350330081,SI,SI,NO,NO,SI,NO,Non Comunicato
201516,REEE850048,0350330070,SI,SI,SI,NO,SI,NO,Non Comunicato
201516,REEE851011,0350370122,SI,NO,NO,NO,SI,SI,SI
201516,REEE851011,0350370124,SI,NO,NO,NO,SI,SI,SI
201516,REEE851011,0350370254,SI,NO,NO,NO,SI,SI,SI
201516,REEE85201R,0350200123,SI,NO,NO,NO,SI,SI,Non Comunicato
201516,REEE85202T,0350200129,SI,NO,NO,NO,SI,SI,Non Comunicato
201516,REEE85203V,0350200121,SI,NO,NO,NO,SI,SI,SI
201516,REEE85301L,0350200002,SI,NO,SI,NO,SI,SI,SI
201516,REEE85302N,0350200127,SI,SI,NO,NO,SI,SI,SI
201516,REEE85401C,0350400166,SI,NO,NO,NO,SI,SI,Non Comunicato
201516,REEE85402D,0350400172,SI,SI,NO,NO,SI,SI,Non Comunicato
201516,REEE85403E,0350400173,SI,NO,NO,NO,SI,SI,Non Comunicato
201516,REEE85404G,0350400171,SI,SI,NO,NO,SI,SI,Non Comunicato
201516,REEE855018,0350400165,SI,NO,SI,NO,SI,SI,Non Comunicato
201516,REEE855029,0350400170,SI,NO,NO,NO,SI,SI,Non Comunicato
201516,REIC81000L,0350330204,NO,SI,SI,NO,SI,NO,Non Comunicato
201516,REIC81100C,0350320146,SI,NO,SI,NO,SI,SI,Non Comunicato
201516,REIC812008,0350240787,NO,NO,NO,NO,NO,NO,Non Comunicato
201516,REIC813004,0350090225,SI,NO,SI,NO,SI,SI,Non Comunicato
201516,REIC81400X,0350330210,NO,SI,SI,NO,SI,SI,Non Comunicato
201516,REIC81500Q,0350410261,SI,SI,SI,NO,SI,SI,Non Comunicato
201516,REIC81600G,0350070222,SI,NO,SI,NO,SI,SI,Non Comunicato
201516,REIC818007,0350020052,SI,NO,NO,NO,NO,NO,Non Comunicato
201516,REIC818007,0350020215,SI,NO,NO,NO,NO,NO,Non Comunicato
201516,REIC819003,0350030216,SI,NO,SI,NO,SI,NO,Non Comunicato
201516,REIC820007,0350150234,SI,NO,NO,NO,NO,NO,Non Comunicato
201516,REIC821003,0350380256,SI,NO,SI,SI,SI,SI,Non Comunicato
201516,REIC82200V,0350170235,SI,NO,SI,SI,SI,SI,Non Comunicato
201516,REIC82300P,0350220240,SI,NO,SI,NO,SI,SI,Non Comunicato
201516,REIC82400E,0350330205,NO,SI,NO,NO,SI,NO,Non Comunicato
201516,REIC826006,0350110019,NO,NO,NO,NO,NO,NO,Non Comunicato
201516,REIC826006,0350110100,SI,NO,SI,NO,SI,SI,Non Comunicato
201516,REIC827002,0350080224,SI,NO,NO,NO,NO,NO,Non Comunicato
201516,REIC82800T,0350290248,NO,NO,NO,NO,NO,NO,Non Comunicato
201516,REIC82900N,0350210240,SI,NO,NO,NO,SI,SI,Non Comunicato
201516,REIC83000T,0350390255,SI,SI,NO,NO,SI,SI,Non Comunicato
201516,REIC83100N,0350280153,SI,NO,NO,NO,SI,SI,Non Comunicato
201516,REIC83200D,0350260142,SI,NO,SI,SI,SI,NO,Non Comunicato
201516,REIC833009,0350120020,SI,SI,SI,SI,SI,SI,Non Comunicato
201516,REIC834005,0350330202,NO,SI,SI,NO,SI,NO,Non Comunicato
201516,REIC835001,0350270148,SI,SI,NO,NO,SI,SI,Non Comunicato
201516,REIC835001,0350270792,SI,SI,SI,NO,SI,NO,Non Comunicato
201516,REIC83600R,0350360038,SI,SI,SI,SI,SI,SI,Non Comunicato
201516,REIC83700L,0350140229,NO,NO,NO,NO,NO,NO,Non Comunicato
201516,REIC83800C,0350230133,SI,SI,SI,SI,SI,SI,Non Comunicato
201516,REIC839008,0350160231,NO,NO,NO,NO,NO,NO,Non Comunicato
201516,REIC84000C,0350330087,SI,SI,SI,NO,SI,NO,Non Comunicato
201516,REIC841008,0350330065,SI,SI,SI,NO,SI,NO,Non Comunicato
201516,REIC842004,0350450262,SI,SI,NO,NO,NO,SI,Non Comunicato
201516,REIC84300X,0350010213,SI,SI,NO,NO,SI,SI,Non Comunicato
201516,REIC84400Q,0350300250,SI,NO,SI,NO,SI,NO,Non Comunicato
201516,REIC84500G,0350330201,NO,SI,SI,NO,SI,NO,Non Comunicato
201516,REIC84600B,0350330298,NO,NO,SI,NO,SI,NO,Non Comunicato
201516,REIC847007,0350330203,NO,SI,SI,NO,SI,NO,Non Comunicato
201516,REIC848003,0350330088,SI,SI,SI,NO,SI,NO,Non Comunicato
201516,REIC84900V,0350330079,SI,SI,NO,NO,SI,NO,Non Comunicato
201516,REIC850003,0350330075,SI,SI,SI,NO,SI,NO,Non Comunicato
201516,REIC85100V,0350370255,SI,SI,SI,NO,SI,SI,Non Comunicato
201516,REIC85200P,0350200236,SI,SI,SI,NO,SI,SI,SI
201516,REIC85300E,0350200237,SI,NO,SI,NO,SI,SI,SI
201516,REIC85400A,0350400171,SI,SI,NO,NO,SI,SI,Non Comunicato
201516,REIC855006,0350400165,SI,NO,SI,NO,SI,SI,Non Comunicato
201516,REIC855006,0350400272,SI,NO,SI,NO,SI,SI,Non Comunicato
201516,REIS00200T,0350160305,NO,NO,NO,NO,NO,NO,Non Comunicato
201516,REIS00200T,0350160307,NO,NO,NO,NO,NO,NO,Non Comunicato
201516,REIS00300N,0350400270,SI,SI,NO,NO,SI,SI,Non Comunicato
201516,REIS00400D,0350270306,NO,NO,NO,NO,NO,NO,Non Comunicato
201516,REIS00400D,0350270307,NO,NO,NO,NO,NO,NO,Non Comunicato
201516,REIS006005,0350240269,NO,NO,NO,NO,NO,NO,Non Comunicato
201516,REIS006005,0350240318,NO,NO,NO,NO,NO,NO,Non Comunicato
201516,REIS00800R,0350330351,NO,NO,NO,NO,NO,NO,Non Comunicato
201516,REIS00900L,0350330340,SI,SI,NO,NO,SI,SI,Non Comunicato
201516,REIS00900L,0350330348,SI,SI,NO,NO,SI,SI,Non Comunicato
201516,REIS01100L,0350330317,NO,SI,SI,NO,SI,SI,Non Comunicato
201516,REIS014004,0350160296,NO,NO,NO,NO,NO,NO,Non Comunicato
201516,REIS01600Q,0350330326,NO,SI,SI,NO,SI,SI,Non Comunicato
201516,REMM06500T,0350200125,SI,NO,NO,NO,SI,NO,Non Comunicato
201516,REMM133007,0350200238,SI,NO,SI,NO,SI,NO,SI
